Stany magazynowe towarów: na dzień 2026-09-07, jednostka dodatkowa2	
Kod towaru		nazwa towaru		jm		stan	cena	wartość		
065S14/05 F/W smooth black		Sklejka liściasta antypoślizgowa 6,5x1250x2500 F/W Smooth Mesh black		m3		0,4018	6821,87	2741,07		
065S14/05 F/WH black		Sklejka liściasta antypoślizgowa 6,5x1250x2500 F/W heksa czarna		m3		0,569	6557,87	3731,43		
065S14/05 F/WH+		Sklejka liściasta antypoślizgowa 6,5x1250x2500 F/W heksa plus		m3		1,4414	6302,19	9083,97		
065S14/05 F/WH+ black		Sklejka liściasta antypoślizgowa 6,5x1250x2500 F/W heksa plus black		m3		7,1831	6677,31	47964,06		
065S14/05 F/WH+ grey		Sklejka liściasta antypoślizgowa 6,5x1250x2500 F/W heksa plus szara		m3		0	0,00	0,00		
065S14/07 F/W		Sklejka liściasta antypoślizgowa 6,5x1500x2500 F/W		m3		0	0,00	0,00		
065S14/07 F/WH+ black		Sklejka liściasta antypoślizgowa 6,5x1500x2500 F/W heksa plus czarna		m3		0	0,00	0,00		
065S14/07 F/WH+ grey		Sklejka liściasta antypoślizgowa 6,5x1500x2500 F/W heksa plus szara		m3		0	0,00	0,00		
065S14/09 F/W H+ black		Sklejka liściasta antypoślizgowa 6,5x1525x2500 F/W heksa plus czarna		m3		0	0,00	0,00		
065S14/11 F/W		Sklejka liściasta antypoślizgowa 6,5x1525x3050 F/W		m3		0,484	4927,31	2384,82		
065S14/11 F/W EUK		Sklejka antypoślizgowa eukaliptus 6,5x1525x3050 F/W		m3		0	0,00	0,00		
065S14/11 F/WH+ black		Sklejka liściasta antypoślizgowa 6,5x1525x3050 F/W heksa plus czarna		m3		0	0,00	0,00		
065S14/11 FSC Mix Credit		Sklejka liściasta antypoślizgowa 6,5x1525x3050 F/W FSC Mix Credit SGSCH-COC-009690		m3		0	0,00	0,00		
065S14/12 F/W		Sklejka liściasta antypoślizgowa 6,5x1500x3000 F/W		m3		0	0,00	0,00		
065S14/12 F/W EUK		Sklejka antypoślizgowa eukaliptus 6,5x1500x3000 F/W		m3		0	0,00	0,00		
065S14/27 F/W		Sklejka liściasta antypoślizgowa 6,5x2150x3850 F/W		m3		0,1069	8641,19	924,01		
065S14/64 F/WH black		Sklejka liściasta antypoślizgowa 6,5x1200x2400 F/W heksa czarna		m3		0	0,00	0,00		
065S15/03 F/W		Sklejka liściasta antypoślizgowa 6,5x1220x2440 F/W		m3		0	0,00	0,00		
065S15/03 F/WH+ black		Sklejka liściasta antypoślizgowa 6,5x1220x2440 F/W heksa plus czarna		m3		1,025	4838,85	4959,82		
065S15/05 F/W		Sklejka liściasta antypoślizgowa 6,5x1250x2500 F/W		m3		0	0,00	0,00		
065S15/05 F/WH black		Sklejka liściasta antypoślizgowa 6,5x1250x2500 F/W Heksa czarna		m3		0,589	5875,89	3460,90		
065s15/05 F/WH+		Sklejka liściasta antypoślizgowa 6,5x1250x2500 F/W heksa plus		m3		0	0,00	0,00		
065S15/05 F/WH+ black		Sklejka liściasta antypoślizgowa 6,5x1250x2500 F/W heksa plus czarna		m3		0,67	4848,52	3248,51		
065S15/09 F/W H+ grey		Sklejka liściasta antypoślizgowa 6,5x1525x2500 F/W heksa plus szara		m3		0	0,00	0,00		
065S15/09 F/WH+ black		Sklejka liściasta antypoślizgowa 6,5x1525x2500 F/W heksa plus czarna		m3		0	0,00	0,00		
065S15/11 F/W		Sklejka liściasta antypoślizgowa 6,5x1525x3050 F/W		m3		0,906	3500,00	3171,00		
065S15/11 F/WH+ black		Sklejka liściasta antypoślizgowa 6,5x1525x3050 F/W heksa plus czarna		m3		0	0,00	0,00		
065S15/12 F/W		Sklejka liściasta antypoślizgowa 6,5x1500x3000 F/W		m3		0	0,00	0,00		
065S15/12 F/W H+		Sklejka liściasta antypoślizgowa 6,5x1500x3000 F/W Heksa plus		m3		0	0,00	0,00		
065S18/03 E		Sklejka liściasta wodoodporna 6,5x1220x2440 CP/C		m3		0	0,00	0,00		
065S18/05 E		Sklejka liściasta wodoodporna 6,5x1250x2500 CP/C		m3		0	0,00	0,00		
065S18/06 E		Sklejka liściasta wodoodporna 6,5x2500x1250 CP/C		m3		0	0,00	0,00		
065S18/11 E		Sklejka liściasta wodoodporna 6,5x1525x3050 CP/C		m3		0	0,00	0,00		
065S18/12 E		Sklejka liściasta wodoodporna 6,5x1500x3000 CP/C		m3		0	0,00	0,00		
065S22/05 E		Sklejka liściasta wodoodporna 6,5x1250x2500 BB/C		m3		0	0,00	0,00		
065S22/06 E		Sklejka liściasta wodoodporna 6,5x2500x1250 BB/C		m3		0	0,00	0,00		
065S22/11 E		Sklejka liściasta wodoodporna 6,5x1525x3050 BB/C		m3		0	0,00	0,00		
065S22/12 E		Sklejka liściasta wodoodporna 6,5x1500x3000 BB/C		m3		0	0,00	0,00		
065S29/06 E IGL		sklejka iglasta, gr. 6,5x2500x1250		m3		0	0,00	0,00		
06S02/02		Sklejka liściasta suchotrwała 6x1525x1525 B/BB		m3		0	0,00	0,00		
06S02/05 E		sklejka liściasta WD, gr. 6x1250x2500 mm B/BB		m3		0	0,00	0,00		
06S04/02		Sklejka liściasta suchotrwała 6x1525x1525 BB/BB		m3		0	0,00	0,00		
06S04/03 E		Sklejka liściasta wodoodporna 6x1220x2440mm		m3		0	0,00	0,00		
06S04/04 E		Sklejka liściasta wodoodporna 6x2440x1220 BB/BB		m3		0	0,00	0,00		
06S04/05 E		sklejka liściasta wodoodporna 6x1250x2500 BB/BB		m3		0	0,00	0,00		
06S04/05 MR T		Sklejka topolowa suchotrwała bielona 6x1250x2500 BB/BB		m3		0	0,00	0,00		
06S04/06 E		Sklejka liściasta wodoodporna 6x2500x1250 BB/BB		m3		0	0,00	0,00		
06S04/12 E		Sklejka liściasta wodoodporna 6x1500x3000 BB/BB		m3		0	0,00	0,00		
06S04/159 E		6x2000x4150 BB/BB brzoza 		m3		0	0,00	0,00		
06S04/97 E		Sklejka liściasta wodoodporna 6x2000x4000 BB/BB		m3		0	0,00	0,00		
06S05/02		Sklejka liściasta suchotrwała 6x1525x1525 BB/CP		m3		0	0,00	0,01		
06S05/05 E		Sklejka liściasta wodoodporna 6x1250x2500 BB/CP		m3		0	0,00	0,00		
06S05/06 E		Sklejka liściasta wodoodporna 6x2500x1250 BB/CP		m3		0	0,00	0,00		
06S05/11 E		Sklejka liściasta wodoodporna 6x1525x3050 BB/CP		m3		0	0,00	0,00		
06S05/12 E		Sklejka liściasta wodoodporna 6x1500x3000 BB/CP CH		m3		0	0,00	0,00		
06S05/12 E EUK		Sklejka liściasta 6x1500x3000 BB/CP		m3		0	0,00	0,00		
06S05/159 E		Sklejka liściasta 6x2000x4150 BB/CP		m3		0	0,00	0,00		
06S07/02		Sklejka liściasta suchotrwała 6x1525x1525 CP/CP		m3		0	0,00	0,09		
06S07/02 E		Sklejka liściasta wodoodporna 6x1525x1525 CP/CP		m3		0	0,00	0,00		
06S07/05 E		Sklejka liściasta wodoodporna 6x1250x2500 CP/CP		m3		0	0,00	0,00		
06S07/06 E		Sklejka liściasta wodoodporna 6x2500x1250 CP/CP		m3		0	0,00	0,00		
06S07/12 E		Sklejka liściasta wodoodporna 6x1500x3000 CP/CP		m3		0	0,00	0,00		
06S10/02		Sklejka liściasta suchotrwała 6x1525x1525 C/C		m3		0	0,00	0,00		
06S10/02 S2S		Sklejka liściasta suchotrwała 6x1525x1525 C/C S2S		m3		0	0,00	0,00		
06S10/05 E		Sklejka liściasta wodoodporna 6x1250x2500 C/C		m3		0	0,00	0,00		
06S10/05 E TB		Sklejka bintangor/topola 6x1250x2500 C/C		m3		0	0,00	0,00		
06S10/06 E		Sklejka liściasta wodoodporna 6x2500x1250 C/C		m3		0	0,00	0,00		
06S11/05 PQF		Sklejka liściasta wodoodporna 6x1250x2500		m3		0	0,00	0,00		
06S12/05 F/F		Sklejka liściasta foliowana 6,5x1250x2500 F/F		m3		0	0,00	0,00		
06S12/05 F/F CH		Sklejka liściasta foliowana 6x1250x2500 F/F		m3		0	0,00	0,00		
06S12/05 F/F TE		Sklejka liściasta foliowana 6x1250x2500 F/F		m3		0	0,00	0,00		
06S12/11 F/F EUK		Sklejka foliowana eukaliptus 6x1525x3050 F/F		m3		0	0,00	0,00		
06S12/12 F/F		Sklejka liściasta foliowana 6x1500x3000 F/F		m3		0	0,00	0,00		
06S12/12 F/F EUK		Sklejka foliowana eukaliptus 6x1500x3000 F/F		m3		0	0,00	0,00		
06S14/05 F/W		Sklejka liściasta antypoślizgowa 6x1250x2500 F/W		m3		0	0,00	0,00		
06S14/11 F/W		Sklejka liściasta antypoślizgowa 6x1525x3050 F/W		m3		0	0,00	0,00		
06S14/11 F/W EUK		Sklejka antypoślizgowa eukaliptus 6x1525x3050 F/W		m3		0	0,00	0,00		
06S14/11 FW EUK		Sklejka antypoślizgowa eukaliptus 6x1525x3050 F/W		m3		0	0,00	0,00		
06S14/12 F/W		Sklejka liściasta antypoślizgowa 6x1500x3000 F/W		m3		0	0,00	0,00		
06S14/12 F/W EUK		Sklejka antypoślizgowa eukaliptus 6x1500x3000 F/W		m3		0	0,00	0,00		
06S18/02		Sklejka liściasta suchotrwała 6x1525x1525 CP/C		m3		0	0,00	0,00		
06S18/05 E		Sklejka liściasta wodoodporna 6x1250x2500 CP/C		m3		0	0,00	0,00		
06S18/06 E		Sklejka liściasta wodoodporna 6x2500x1250 CP/C		m3		0	0,00	0,00		
06S18/07 E		Sklejka liściasta wodoodporna 6x1500x2500 CP/C		m3		0	0,00	0,00		
06S18/11 E		Sklejka liściasta wodoodporna 6x1525x3050 CP/C		m3		0	0,00	0,09		
06S18/12 E		Sklejka liściasta wodoodporna 6x1500x3000 CP/C		m3		0	0,00	0,00		
06S22/02		Sklejka liściasta suchotrwała 6x1525x1525 BB/C		m3		0	0,00	0,00		
06S22/05 E		Sklejka liściasta wodoodporna 6x1250x2500 BB/C		m3		0	0,00	0,00		
06S22/05 RP		Sklejka radiata pine BB/CC 6x1250x2500		m3		0	0,00	0,00		
06S22/06 E		Sklejka liściasta wodoodporna 6x2500x1250 BB/C		m3		0	0,00	0,00		
06S22/11 E		Sklejka liściasta wodoodporna 6x1525x3050 BB/C		m3		0	0,00	0,00		
06S22/12 E		Sklejka liściasta wodoodporna 6x1500x3000 BB/C		m3		0	0,00	0,00		
075S06/03 E		Sklejka liściasta wodoodporna 7,5x1220x2440 BB/WG		m3		0	0,00	0,00		
075S11/03 E S2S		Sklejka liściasta wodoodporna 7,5x1220x2440 kilo		m3		0	0,00	0,00		
075S11/05		Sklejka liściasta wodoodporna 7,5x1250x2500 PKilo		m3		0	0,00	0,00		
075S11/05 E		Sklejka liściasta 7,5x1250x2500		m3		0	0,00	0,00		
07S10/04 E		Sklejka liściasta wodoodporna 7x2440x1220 C/C		m3		0	0,00	0,00		
08S04/02		Sklejka liściasta suchotrwała 8x1525x1525 BB/BB		m3		0	0,00	0,00		
08S04/03 MR		Sklejka liściasta suchotrwała 8x1220x2440 BB/BB		m3		0	0,00	0,00		
08S04/05 MR T		Sklejka topolowa suchotrwała bielona 8x1250x2500 BB/BB		m3		0	0,00	0,00		
08S04/06 E		Sklejka liściasta wodoodporna 8x2500x1250 BB/BB		m3		0	0,00	0,00		
08S05/02		Sklejka liściasta suchotrwała 8x1525x1525 BB/CP		m3		0	0,00	0,00		
08S05/05 E		Sklejka liściasta wodoodporna 8x1250x2500 BB/CP		m3		0	0,00	0,00		
08S05/06 E		Sklejka liściasta wodoodporna 8x2500x1250 BB/CP		m3		7,7499	5120,00	39679,39		
08S06/03 E		Sklejka liściasta wodoodporna 8x1220x2440 BB/WG		m3		0	0,00	0,00		
08S06/05 E		Sklejka liściasta wodoodporna 8x1250x2500 BB/WG		m3		0	0,00	0,00		
08S06/09 MR		Sklejka liściasta suchotrwała 8x1525x2500 BB/WG		m3		0	0,00	0,00		
08S07/02		Sklejka liściasta suchotrwała 8x1525x1525 CP/CP		m3		0	0,00	0,00		
08S07/05 E		Sklejka liściasta wodoodporna 8x1250x2500 CP/CP		m3		0	0,00	0,00		
08S09/04 E		Sklejka liściasta wodoodporna 8x2440x1220 WG/WG		m3		0	0,00	0,00		
08S09/05 E		Sklejka liściasta wodoodporna 8x1250x2500 WG/WG		m3		0	0,00	0,00		
08S10/02		Sklejka liściasta suchotrwała 8x1525x1525 C/C		m3		0	0,00	0,00		
08S11/03 E S2S		Sklejka liściasta wodoodporna 8x1220x2440 S2S		m3		0	0,00	0,00		
08S12/05 F/F black		Sklejka liściasta foliowana 8x1250x2500 F/F		m3		2,225	5863,71	13046,64		
08S13/05 F/F black		Sklejka liściasta foliowana czarna 8x1250x2500 F/F		m3		0,377	4893,08	1844,69		
08S18/02		Sklejka liściasta suchotrwała 8x1525x1525 CP/C		m3		0	0,00	0,00		
08S18/02 E		Sklejka liściasta wodoodporna 8x1525x1525 CP/C		m3		0	0,00	0,00		
08S18/03 E		Sklejka liściasta wodoodporna 8x1220x2440 CP/C		m3		0	0,00	0,00		
08S18/05 E		Sklejka liściasta wodoodporna 8x1250x2500 CP/C		m3		0	0,00	0,00		
08S18/06 E		Sklejka liściasta wodoodporna 8x2500x1250 CP/C		m3		0	0,00	0,00		
08S22/02		Sklejka liściasta suchotrwała 8x1525x1525 BB/C		m3		0	0,00	0,00		
08S22/05 E		Sklejka liściasta wodoodporna 8x1250x2500 BB/C		m3		0	0,00	0,00		
08S22/06 E		Sklejka liściasta wodoodporna 8x2500x1250 BB/C		m3		0	0,00	0,00		
08S31/05		Płyta OSB3 8x1250x2500		m3		0	0,00	0,00		
08S35/05 T		Sklejka topolowa 8x1250x2500 BB/CC		m3		0	0,00	0,00		
08S35/xcut		Sklejka topolowa 8x1220x2300 BB/CC		m3		0	0,00	0,00		
09S02/05 E		Sklejka liściasta wodoodporna 9x1250x2500 B/BB		m3		0	0,00	0,00		
09S04/02		Sklejka liściasta suchotrwała 9x1525x1525 BB/BB		m3		0	0,00	0,00		
09S04/03 E		Sklejka liściasta wodoodporna 9x1220x2440 BB/BB		m3		0	0,00	0,00		
09S04/04 E		Sklejka liściasta wodoodporna 9x2440x1220 BB/BB		m3		0	0,00	0,00		
09S04/05 E		Sklejka liściasta wodoodporna 9x1250x2500 BB/BB		m3		0,9539	5556,69	5300,74		
09S04/05 INT		Sklejka liściasta suchotrwała 9x1250x2500 BB/BB		m3		0	0,00	0,00		
09s04/05 MR		Sklejka liściasta suchotrwała 9x1250x2500 BB/BB		m3		0	0,00	0,00		
09S04/06 E		Sklejka liściasta wodoodporna 9x2500x1250 BB/BB		m3		0	0,00	0,00		
09S04/11 E		Sklejka liściasta wodoodporna 9x1525x3050 BB/BB		m3		0	0,00	0,00		
09S04/12 E		Sklejka liściasta wodoodporna 9x1500x3000 BB/BB		m3		1,256	5571,99	6998,42		
09S04/WAS 1820x2800		sklejka liściasta WD, gr. 9x1820x2800mm		m3		0	0,00	0,00		
09S05/02		Sklejka liściasta suchotrwała 9x1525x1525 BB/CP		m3		0	0,00	0,00		
09S05/05 E		Sklejka liściasta wodoodporna 9x1250x2500 BB/CP		m3		4,4978	5331,73	23981,26		
09S05/06 E		Sklejka liściasta wodoodporna 9x2500x1250 BB/CP		m3		0	0,00	0,00		
09S05/06 E IGL		Sklejka iglasta 9x2500x1250mm BB/CP		m3		0	0,00	0,00		
09S05/11 E		Sklejka liściasta wodoodporna 9x1525x3050 BB/CP		m3		0	0,00	0,00		
09S05/12 E		Sklejka liściasta wodoodporna 9x1500x3000 BB/CP		m3		0	0,00	0,00		
09S05/97 E		Sklejka liściasta wodoodporna 9x2000x4000 BB/CP		m3		0	0,00	0,00		
09S06/03 E		Sklejka liściasta wodoodporna 9x1220x2440 BB/WG		m3		3,5087	4652,03	16322,38		
09S06/04 E		Sklejka liściasta wodoodporna 9x2440x1220 BB/WG		m3		12,6669	4743,26	60082,44		
09S06/05 E		Sklejka liściasta wodoodporna 9x1250x2500 BB/WG		m3		0	0,00	0,00		
09S06/06 E		Sklejka liściasta wodoodporna 9x2500x1250 BB/WG		m3		9,14	5317,66	48603,41		
09S06/11 E		Sklejka liściasta wodoodporna 9x1525x3050 BB/WG		m3		0	0,00	0,00		
09S06/12 E		Sklejka liściasta wodoodporna 9x1500x3000 BB/WG		m3		0	0,00	0,00		
09S06/39 E		Sklejka liściasta wodoodporna 9x1220x2500 BB/WG		m3		0	0,00	0,00		
09S06/47 E		Sklejka liściasta wodoodporna 9x1250x2440 BB/WG		m3		0	0,00	0,00		
09S06/57 E		Sklejka liściasta wodoodporna 9x2150x3340 BB/WG		m3		0	0,00	0,00		
09S06/75 E		Sklejka liściasta wodoodporna 9x2150x4000 BB/WG		m3		0	0,00	0,00		
09S06/77 E		Sklejka liściasta wodoodporna 9x2290x4000 BB/WG		m3		0	0,00	0,00		
09S07/02		Sklejka liściasta suchotrwała 9x1525x1525 CP/CP		m3		0	0,00	0,00		
09S07/02 E		Sklejka liściasta wodoodporna 9x1525x1525 CP/CP		m3		0	0,00	0,00		
09S07/04 E		Sklejka liściasta WD 9x2440x1220 CP/CP		m3		0	0,00	0,00		
09S07/05 E		Sklejka liściasta wodoodporna 9x1250x2500 CP/CP		m3		2,25	4081,74	9183,91		
09S07/06 E		Sklejka liściasta wodoodporna 9x2500x1250 CP/CP		m3		0	0,00	0,00		
09S07/09 E		Sklejka liściasta wodoodporna 9x1525x2500 CP/CP		m3		0	0,00	0,00		
09S07/11 E		Sklejka liściasta wodoodporna 9x1525x3050 CP/CP		m3		0	0,00	0,00		
09S07/12 E		Sklejka liściasta wodoodporna 9x1500x3000 CP/CP		m3		0	0,00	0,00		
09S09/03 E		Sklejka liściasta wodoodporna 9x1220x2440 WG/WG		m3		27,3001	3680,89	100488,43		
09S09/03 MR		Sklejka liściasta suchotrwała 9x1220x2440 WG/WG		m3		0	0,00	0,00		
09S09/04 E		Sklejka liściasta wodoodporna 9x2440x1220 WG/WG		m3		0,884	3710,31	3279,91		
09S09/05 E		Sklejka liściasta wodoodporna 9x1250x2500 WG/WG		m3		1,828	4025,72	7359,02		
09S09/06 E		Sklejka liściasta wodoodporna 9x2500x1250 WG/WG		m3		1,658	3822,44	6337,60		
09S09/11 E		Sklejka liściasta wodoodporna 9x1525x3050 WG/WG		m3		0	0,00	0,00		
09S09/12 E		Sklejka liściasta wodoodporna 9x1500x3000 WG/WG		m3		0	0,00	0,00		
09S09/14 E		Sklejka liściasta wodoodporna 9x1220x3050 WG/WG		m3		0	0,00	0,00		
09S09/27 E		Sklejka liściasta wodoodporna 9x2150x3850 WGE/WGE		m3		0	0,00	0,00		
09S09/29 E		Sklejka liściasta wodoodporna 9x1250x3050 WG/WG		m3		0	0,00	0,00		
09S09/47 E		Sklejka liściasta wodoodporna 9x1250x2440 WG/WG		m3		1,784	3627,25	6471,01		
09S09/60 E		Sklejka liściasta wodoodporna 9x1250x2750 WG/WG		m3		0	0,00	0,00		
09S10/02 E S2S		Sklejka liściasta wodoodporna 9x1525x1525 C/C S2S		m3		0	0,00	0,00		
09S10/03 E		Sklejka liściasta wodoodporna 9x1220x2440 C/C		m3		0	0,00	0,00		
09S10/03 E S2S		Sklejka liściasta wodoodporna 9x1220x2440 C/C S2S		m3		0	0,00	0,00		
09S10/03 E TB		Sklejka wodoodporna bintangor/topola 9x1220x2440 C/C		m3		0	0,00	0,00		
09S10/04 E		Sklejka liściasta wodoodporna 9x2440x1220 C/C		m3		0	0,00	0,00		
09S10/05 E		Sklejka liściasta wodoodporna 9x1250x2500 C/C		m3		0	0,00	0,00		
09S10/05 E S2S		Sklejka liściasta wodoodporna 9x1250x2500 C/C S2S		m3		9,5874	3489,00	33450,40		
09S10/05 E TB		Sklejka bintangor/topola 9x1250x2500 C/C		m3		0	0,00	0,00		
09S10/06 CX		Sklejka iglasta wodoodporna 9x2500x1250 CX		m3		0	0,00	0,00		
09S10/06 E		Sklejka liściasta wodoodporna 9x2500x1250 C/C		m3		0	0,00	0,00		
09S10/06 E EP		Sklejka Elliotis Pine 9x2500x1250mm C/C		m3		0	0,00	0,00		
09S10/06 E S2S		Sklejka liściasta wodoodporna 9x2500x1250 C/C S2S		m3		0	0,00	0,00		
09S10/07 E S2S		Sklejka liściasta wodoodporna 9x1500x2500 C/C S2S		m3		0	0,00	0,00		
09S10/11 E		Sklejka liściasta wodoodporna 9x1525x3050 C/C		m3		0	0,00	0,00		
09S10/12 E		Sklejka liściasta wodoodporna 9x1500x3000 C/C		m3		0	0,00	0,00		
09S10/12 E S2S		Sklejka liściasta wodoodporna 9x1500x3000 C/C szlifowana		m3		0	0,00	0,00		
09S10/42 E		Sklejka liściasta wodoodporna 9x1500x600mm C/C		m3		0	0,00	0,00		
09S11/03 E		Sklejka liściasta wodoodporna 9x1220x2440		m3		14,5959	2169,95	31672,39		
09S11/03 PQ		Sklejka liściasta wodoodporna 9x1220x2440		m3		0	0,00	0,00		
09S11/03 PQ F		Sklejka liściasta foliowana 9x1220x2440		m3		0	0,00	0,00		
09S11/04 E S2S		Sklejka liściasta wodoodporna 9x2440x1220 S2S		m3		0,429	2311,79	991,76		
09S11/05 E		Sklejka liściasta wodoodporna 9x1250x2500		m3		7,622	2237,77	17056,31		
09S11/05 PQ		Sklejka liściasta wodoodporna 9x1250x2500		m3		0	0,00	0,00		
09S11/05 PQ F		Sklejka liściasta foliowana 9x1250x2500		m3		0	0,00	0,00		
09S11/07 E		Sklejka liściasta wodoodporna 9x1500x2500		m3		0,203	3033,97	615,84		
09S11/07 PQ		Sklejka liściasta foliowana 9x1500x2500		m3		0	0,00	0,00		
09S11/07 PQ F		Sklejka liściasta foliowana 9x1500x2500		m3		0	0,00	0,00		
09S11/09 PQ		Sklejka liściasta wodoodporna 9x1525x2500		m3		0	0,00	0,00		
09S11/09 PQ F		Sklejka liściasta foliowana 9x1525x2500		m3		0	0,00	0,00		
09S11/106 PQ F		Sklejka liściasta suchotrwała 9x1850x1220		m3		0	0,00	0,00		
09S11/11 E		Sklejka liściasta wodoodporna 9x1525x3050		m3		0,084	2441,32	205,07		
09S11/11 PQ		Sklejka liściasta wodoodporna 9x1525x3050		m3		0	0,00	0,00		
09S11/11 PQ-F		Sklejka liściasta foliowana 9x1525x3050		m3		0,67	1821,42	1220,35		
09S11/12 E		Sklejka liściasta wodoodporna 9x1500x3000		m3		0	0,00	0,00		
09S11/12 PQ		Sklejka liściasta foliowana 9x1500x3000		m3		0,446	2842,69	1267,84		
09S11/12 PQ F		Sklejka liściasta foliowana 9x1500x3000		m3		5,062	1725,63	8735,15		
09S11/26 E		Sklejka liściasta wodoodporna 9x2150x1250		m3		3,507	2326,42	8158,77		
09S11/26 E PQ		Sklejka liściasta wodoodporna 9x2150x1250		m3		0	0,00	0,00		
09S11/26 PQ F		Sklejka liściasta foliowana 9x2150x1250		m3		0	0,00	0,00		
09S11/29 E		Sklejka liściasta wodoodporna 9x1250x3050		m3		0	0,00	0,00		
09S11/30 E S2S		Sklejka liściasta wodoodporna 9x1250x3000 S2S		m3		0	0,00	0,00		
09S11/39 E PQ		Sklejka liściasta wodoodporna 9x1220x2500		m3		0	0,00	0,00		
09S11/47 E		Sklejka liściasta wodoodporna 9x1250x2440		m3		11,227	2428,28	27262,29		
09S11/47 E PQ		Sklejka liściasta wodoodporna 9x1250x2440		m3		0	0,00	0,00		
09S11/47 E S2S		Sklejka liściasta wodoodporna 9x1250x2440 S2S		m3		0	0,00	0,00		
09S11/60 E		Sklejka liściasta wodoodporna 9x1250x2750		m3		0	0,00	0,00		
09S11/64 PQ		Sklejka liściasta wodoodporna 9x1200x2400 PQ		m3		0	0,00	0,00		
09S11/65 PQ		Sklejka liściasta wodoodpornaa 9x1525x2150		m3		0	0,00	0,00		
09S11/69 E		Sklejka liściasta wodoodporna 9x2150x1525		m3		0,679	2277,24	1546,16		
09S11/69 E PQ		Sklejka liściasta wodoodporna 9x2150x1525		m3		0	0,00	0,00		
09S11/69 PQ F		Sklejka liściasta foliowana 9x2150x1525		m3		0	0,00	0,00		
09S11/96 PQ		Sklejka liściasta wodoodporna 9x1850x1525		m3		0	0,00	0,00		
09S11/xcut		Sklejka liściasta wodoodporna 9x500x1250 kilo		m3		0	0,00	0,00		
09S12/03 F/F black		Sklejka liściasta foliowana 9x1220x2440 F/F czarna		m3		0	0,00	0,00		
09S12/03 F/F grey		Sklejka liściasta foliowana 9x1220x2440 F/F szara		m3		1,605	5308,10	8519,50		
09S12/05 F/F		Sklejka liściasta foliowana 9x1250x2500 F/F		m3		3,732	4541,94	16950,51		
09S12/05 F/F 220		Sklejka liściasta foliowana 9x1250x2500 F/F 220 g/m2		m3		0	0,00	0,00		
09S12/05 F/F black		Sklejka liściasta foliowana 9x1250x2500 F/F czarna		m3		12,9008	4496,98	58014,60		
09S12/05 F/F black logo		Sklejka liściasta foliowana 9x1250x2500 F/F czarna logo		m3		0	0,00	0,00		
09S12/05 F/F blue		Sklejka liściasta foliowana 9x1250x2500 F/F niebieska		m3		0	0,00	0,00		
09S12/05 F/F EUK		Sklejka foliowana liściasta 9x1250x2500 F/F		m3		0	0,00	0,00		
09S12/05 F/F green		Sklejka liściasta foliowana 9x1250x2500 F/F green		m3		0	0,00	0,00		
09S12/05 F/F grey		Sklejka liściasta foliowana 9x1250x2500 F/F szara		m3		3,5929	4385,63	15757,21		
09S12/05 F/F grey/d.br		Sklejka liściasta foliowana 9x1250x2500 F/F szara/ciemny brąz		m3		30,6763	6318,99	193843,49		
09S12/05 F/F logo		Sklejka liściasta foliowana 9x1250x2500 F/F logo		m3		0	0,00	0,00		
09S12/05 F/F TB		Sklejka liściasta foliowana 9x1250x2500 F/F		m3		0	0,00	0,00		
09S12/05 F/F TE		Sklejka liściasta foliowana 9x1250x2500 F/F		m3		0	0,00	0,00		
09S12/05 F/F yellow		Sklejka liściasta foliowana 9x1250x2500 F/F żółta		m3		0	0,00	0,00		
09S12/05 M/F		Sklejka liściasta foliowana 9x1250x2500 biała/brązowa		m3		0	0,00	0,00		
09S12/05 M/M		Sklejka liściasta foliowana 9x1250x2500 M/M		m3		0	0,00	0,01		
09S12/05 M/M grey		Sklejka liściasta foliowana 9x1250x2500 M/M szara		m3		0	0,00	0,00		
09S12/07 F/F		Sklejka liściasta foliowana 9x1500x2500 F/F		m3		0	0,00	0,00		
09S12/09 F/F grey		Sklejka liściasta foliowana 9x1525x2500 F/F szara		m3		0	0,00	0,00		
09S12/09 F/F grey/d.br.		Sklejka liściasta foliowana 9x1530x2500 F/F szara/ciemny brąz		m3		4,544	7421,71	33724,03		
09S12/109 F/F PEFC		Sklejka liściasta foliowana 9x1850x3050 PEFC 100%		m3		0	0,00	0,00		
09S12/11 F/F		Sklejka liściasta foliowana 9x1525x3050 F/F		m3		2,261	4897,39	11073,01		
09S12/11 F/F black		Sklejka liściasta foliowana 9x1525x3050 F/F czarna		m3		0	0,00	0,00		
09S12/11 F/F grey		Sklejka liściasta foliowana 9x1525x3050 F/F grey		m3		0	0,00	0,00		
09S12/11 M/M white		Sklejka liściasta foliowana 9x1525x3050 M/M		m3		0	0,00	0,00		
09S12/12 F/F		Sklejka liściasta foliowana 9x1500x3000 F/F		m3		2,916	4614,66	13456,36		
09S12/12 F/F 220		Sklejka liściasta foliowana 9x1500x3000 F/F, 220/220g/m2 FSC Mix Credit SGSCH-CPC-009690		m3		0	0,00	0,00		
09S12/12 F/F black		Sklejka liściasta foliowana 9x1500x3000 F/F black		m3		0	0,00	0,00		
09S12/12 F/F LOGO		Sklejka liściasta foliowana 9x1500x3000 F/F logo		m3		0	0,00	0,00		
09S12/12 M/F white/d.br.		Sklejka liściasta foliowana 9x1500x3000 M/F biała/ciemny brąz		m3		0	0,00	0,00		
