Stany magazynowe towarów: na dzień 2026-04-27, jednostka dodatkowa1					
Kod towaru	nazwa towaru	jm	stan	cena	wartość
065S15/11 F/W	Sklejka liściasta antypoślizgowa 6,5x1525x3050 F/W	szt	29,9668	105,82	3171
065S15/11 F/WH+ black	Sklejka liściasta antypoślizgowa 6,5x1525x3050 F/W heksa plus czarna	szt	0	0	0
065S15/12 F/W	Sklejka liściasta antypoślizgowa 6,5x1500x3000 F/W	szt	0	0	0
065S15/12 F/W H+	Sklejka liściasta antypoślizgowa 6,5x1500x3000 F/W Heksa plus	szt	0	0	0
065S18/03 E	Sklejka liściasta wodoodporna 6,5x1220x2440 CP/C	szt	0	0	0
065S18/05 E	Sklejka liściasta wodoodporna 6,5x1250x2500 CP/C	szt	0	0	0
065S18/06 E	Sklejka liściasta wodoodporna 6,5x2500x1250 CP/C	szt	0	0	0
065S18/11 E	Sklejka liściasta wodoodporna 6,5x1525x3050 CP/C	szt	0	0	0
065S18/12 E	Sklejka liściasta wodoodporna 6,5x1500x3000 CP/C	szt	0	0	0
065S22/05 E	Sklejka liściasta wodoodporna 6,5x1250x2500 BB/C	szt	0	0	0
065S22/06 E	Sklejka liściasta wodoodporna 6,5x2500x1250 BB/C	szt	0	0	0
065S22/11 E	Sklejka liściasta wodoodporna 6,5x1525x3050 BB/C	szt	0	0	0
065S22/12 E	Sklejka liściasta wodoodporna 6,5x1500x3000 BB/C	szt	0	0	0
065S29/06 E IGL	sklejka iglasta, gr. 6,5x2500x1250	szt	0	0	0
06S02/02	Sklejka liściasta suchotrwała 6x1525x1525 B/BB	szt	0	0	0
06S02/05 E	sklejka liściasta WD, gr. 6x1250x2500 mm B/BB	szt	0	0	0
06S04/02	Sklejka liściasta suchotrwała 6x1525x1525 BB/BB	szt	0	0	0
06S04/03 E	Sklejka liściasta wodoodporna 6x1220x2440mm	szt	0	0	0
06S04/04 E	Sklejka liściasta wodoodporna 6x2440x1220 BB/BB	szt	0	0	0
06S04/05 E	sklejka liściasta wodoodporna 6x1250x2500 BB/BB	szt	0	0	0
06S04/05 MR T	Sklejka topolowa suchotrwała bielona 6x1250x2500 BB/BB	szt	0	0	0
06S04/06 E	Sklejka liściasta wodoodporna 6x2500x1250 BB/BB	szt	0	0	0
06S04/12 E	Sklejka liściasta wodoodporna 6x1500x3000 BB/BB	szt	0	0	0
06S04/159 E	6x2000x4150 BB/BB brzoza 	szt	0	0	0
06S04/97 E	Sklejka liściasta wodoodporna 6x2000x4000 BB/BB	szt	0	0	0
06S05/02	Sklejka liściasta suchotrwała 6x1525x1525 BB/CP	szt	0	0	0,01
06S05/05 E	Sklejka liściasta wodoodporna 6x1250x2500 BB/CP	szt	0	0	0
06S05/06 E	Sklejka liściasta wodoodporna 6x2500x1250 BB/CP	szt	0	0	0
06S05/11 E	Sklejka liściasta wodoodporna 6x1525x3050 BB/CP	szt	0	0	0
06S05/12 E	Sklejka liściasta wodoodporna 6x1500x3000 BB/CP CH	szt	0	0	0
06S05/12 E EUK	Sklejka liściasta 6x1500x3000 BB/CP	szt	0	0	0
06S05/159 E	Sklejka liściasta 6x2000x4150 BB/CP	szt	0	0	0
06S07/02	Sklejka liściasta suchotrwała 6x1525x1525 CP/CP	szt	0	0	0,09
06S07/02 E	Sklejka liściasta wodoodporna 6x1525x1525 CP/CP	szt	0	0	0
06S07/05 E	Sklejka liściasta wodoodporna 6x1250x2500 CP/CP	szt	0	0	0
06S07/06 E	Sklejka liściasta wodoodporna 6x2500x1250 CP/CP	szt	0	0	0
06S07/12 E	Sklejka liściasta wodoodporna 6x1500x3000 CP/CP	szt	0	0	0
06S10/02	Sklejka liściasta suchotrwała 6x1525x1525 C/C	szt	0	0	0
06S10/02 S2S	Sklejka liściasta suchotrwała 6x1525x1525 C/C S2S	szt	0	0	0
06S10/05 E	Sklejka liściasta wodoodporna 6x1250x2500 C/C	szt	0	0	0
06S10/05 E TB	Sklejka bintangor/topola 6x1250x2500 C/C	szt	0	0	0
06S10/06 E	Sklejka liściasta wodoodporna 6x2500x1250 C/C	szt	0	0	0
06S11/05 PQF	Sklejka liściasta wodoodporna 6x1250x2500	szt	0	0	0
06S12/05 F/F	Sklejka liściasta foliowana 6,5x1250x2500 F/F	szt	0	0	0
06S12/05 F/F CH	Sklejka liściasta foliowana 6x1250x2500 F/F	szt	0	0	0
06S12/05 F/F TE	Sklejka liściasta foliowana 6x1250x2500 F/F	szt	0	0	0
06S12/11 F/F EUK	Sklejka foliowana eukaliptus 6x1525x3050 F/F	szt	0	0	0
06S12/12 F/F	Sklejka liściasta foliowana 6x1500x3000 F/F	szt	0	0	0
06S12/12 F/F EUK	Sklejka foliowana eukaliptus 6x1500x3000 F/F	szt	0	0	0
06S14/05 F/W	Sklejka liściasta antypoślizgowa 6x1250x2500 F/W	szt	0	0	0
06S14/11 F/W	Sklejka liściasta antypoślizgowa 6x1525x3050 F/W	szt	0	0	0
06S14/11 F/W EUK	Sklejka antypoślizgowa eukaliptus 6x1525x3050 F/W	szt	0	0	0
06S14/11 FW EUK	Sklejka antypoślizgowa eukaliptus 6x1525x3050 F/W	szt	0	0	0
06S14/12 F/W	Sklejka liściasta antypoślizgowa 6x1500x3000 F/W	szt	0	0	0
06S14/12 F/W EUK	Sklejka antypoślizgowa eukaliptus 6x1500x3000 F/W	szt	0	0	0
06S18/02	Sklejka liściasta suchotrwała 6x1525x1525 CP/C	szt	0	0	0
06S18/05 E	Sklejka liściasta wodoodporna 6x1250x2500 CP/C	szt	0	0	0
06S18/06 E	Sklejka liściasta wodoodporna 6x2500x1250 CP/C	szt	0	0	0
06S18/07 E	Sklejka liściasta wodoodporna 6x1500x2500 CP/C	szt	0	0	0
06S18/11 E	Sklejka liściasta wodoodporna 6x1525x3050 CP/C	szt	0	0	0,09
06S18/12 E	Sklejka liściasta wodoodporna 6x1500x3000 CP/C	szt	7,3694	148,39	1093,58
06S22/02	Sklejka liściasta suchotrwała 6x1525x1525 BB/C	szt	0	0	0
06S22/05 E	Sklejka liściasta wodoodporna 6x1250x2500 BB/C	szt	0	0	0
06S22/05 RP	Sklejka radiata pine BB/CC 6x1250x2500	szt	0	0	0
06S22/06 E	Sklejka liściasta wodoodporna 6x2500x1250 BB/C	szt	0	0	0
06S22/11 E	Sklejka liściasta wodoodporna 6x1525x3050 BB/C	szt	0	0	0
06S22/12 E	Sklejka liściasta wodoodporna 6x1500x3000 BB/C	szt	0	0	0
075S06/03 E	Sklejka liściasta wodoodporna 7,5x1220x2440 BB/WG	szt	0	0	0
075S11/03 E S2S	Sklejka liściasta wodoodporna 7,5x1220x2440 kilo	szt	0	0	0
075S11/05	Sklejka liściasta wodoodporna 7,5x1250x2500 PKilo	szt	0	0	0
075S11/05 E	Sklejka liściasta 7,5x1250x2500	szt	0	0	0
07S10/04 E	Sklejka liściasta wodoodporna 7x2440x1220 C/C	szt	0	0	0
08S04/02	Sklejka liściasta suchotrwała 8x1525x1525 BB/BB	szt	0	0	0
08S04/03 MR	Sklejka liściasta suchotrwała 8x1220x2440 BB/BB	szt	0	0	0
08S04/05 MR T	Sklejka topolowa suchotrwała bielona 8x1250x2500 BB/BB	szt	0	0	0
08S04/06 E	Sklejka liściasta wodoodporna 8x2500x1250 BB/BB	szt	0	0	0
08S05/02	Sklejka liściasta suchotrwała 8x1525x1525 BB/CP	szt	0	0	0
08S05/05 E	Sklejka liściasta wodoodporna 8x1250x2500 BB/CP	szt	0	0	0
08S05/06 E	Sklejka liściasta wodoodporna 8x2500x1250 BB/CP	szt	0	0	0
08S06/03 E	Sklejka liściasta wodoodporna 8x1220x2440 BB/WG	szt	0	0	0
08S06/05 E	Sklejka liściasta wodoodporna 8x1250x2500 BB/WG	szt	0	0	0
08S06/09 MR	Sklejka liściasta suchotrwała 8x1525x2500 BB/WG	szt	0	0	0
08S07/02	Sklejka liściasta suchotrwała 8x1525x1525 CP/CP	szt	0	0	0
08S07/05 E	Sklejka liściasta wodoodporna 8x1250x2500 CP/CP	szt	0	0	0
08S09/04 E	Sklejka liściasta wodoodporna 8x2440x1220 WG/WG	szt	0	0	0
08S09/05 E	Sklejka liściasta wodoodporna 8x1250x2500 WG/WG	szt	0	0	0
08S10/02	Sklejka liściasta suchotrwała 8x1525x1525 C/C	szt	0	0	0
08S11/03 E S2S	Sklejka liściasta wodoodporna 8x1220x2440 S2S	szt	0	0	0
08S12/05 F/F black	Sklejka liściasta foliowana 8x1250x2500 F/F	szt	88,9992	146,59	13046,64
08S13/05 F/F black	Sklejka liściasta foliowana czarna 8x1250x2500 F/F	szt	15,08	122,33	1844,69
08S18/02	Sklejka liściasta suchotrwała 8x1525x1525 CP/C	szt	0	0	0
08S18/02 E	Sklejka liściasta wodoodporna 8x1525x1525 CP/C	szt	0	0	0
08S18/03 E	Sklejka liściasta wodoodporna 8x1220x2440 CP/C	szt	0	0	0
08S18/05 E	Sklejka liściasta wodoodporna 8x1250x2500 CP/C	szt	0	0	0
08S18/06 E	Sklejka liściasta wodoodporna 8x2500x1250 CP/C	szt	0	0	0
08S22/02	Sklejka liściasta suchotrwała 8x1525x1525 BB/C	szt	0	0	0
08S22/05 E	Sklejka liściasta wodoodporna 8x1250x2500 BB/C	szt	0	0	0
08S22/06 E	Sklejka liściasta wodoodporna 8x2500x1250 BB/C	szt	0	0	0
08S31/05	Płyta OSB3 8x1250x2500	szt	0	0	0
08S35/05 T	Sklejka topolowa 8x1250x2500 BB/CC	szt	0	0	0
08S35/xcut	Sklejka topolowa 8x1220x2300 BB/CC	szt	0	0	0
09S02/05 E	Sklejka liściasta wodoodporna 9x1250x2500 B/BB	szt	0	0	0
09S04/02	Sklejka liściasta suchotrwała 9x1525x1525 BB/BB	szt	0	0	0
09S04/03 E	Sklejka liściasta wodoodporna 9x1220x2440 BB/BB	szt	0	0	0
09S04/04 E	Sklejka liściasta wodoodporna 9x2440x1220 BB/BB	szt	0	0	0
09S04/05 E	Sklejka liściasta wodoodporna 9x1250x2500 BB/BB	szt	0	0	0
09S04/05 INT	Sklejka liściasta suchotrwała 9x1250x2500 BB/BB	szt	0	0	0
09s04/05 MR	Sklejka liściasta suchotrwała 9x1250x2500 BB/BB	szt	0	0	0
09S04/06 E	Sklejka liściasta wodoodporna 9x2500x1250 BB/BB	szt	0	0	0
09S04/11 E	Sklejka liściasta wodoodporna 9x1525x3050 BB/BB	szt	32,965	214,95	7085,96
09S04/12 E	Sklejka liściasta wodoodporna 9x1500x3000 BB/BB	szt	8	206,77	1654,13
09S04/WAS 1820x2800	sklejka liściasta WD, gr. 9x1820x2800mm	szt	0	0	0
09S05/02	Sklejka liściasta suchotrwała 9x1525x1525 BB/CP	szt	0	0	0
09S05/05 E	Sklejka liściasta wodoodporna 9x1250x2500 BB/CP	szt	239,9956	149,95	35988,53
09S05/06 E	Sklejka liściasta wodoodporna 9x2500x1250 BB/CP	szt	0	0	0
09S05/06 E IGL	Sklejka iglasta 9x2500x1250mm BB/CP	szt	0	0	0
09S05/11 E	Sklejka liściasta wodoodporna 9x1525x3050 BB/CP	szt	0	0	0
09S05/12 E	Sklejka liściasta wodoodporna 9x1500x3000 BB/CP	szt	45,9471	180,97	8314,91
09S05/97 E	Sklejka liściasta wodoodporna 9x2000x4000 BB/CP	szt	0	0	0
09S06/03 E	Sklejka liściasta wodoodporna 9x1220x2440 BB/WG	szt	160,9729	124,28	20006,35
09S06/04 E	Sklejka liściasta wodoodporna 9x2440x1220 BB/WG	szt	442,8296	126,67	56094,91
09S06/05 E	Sklejka liściasta wodoodporna 9x1250x2500 BB/WG	szt	9,9552	133,87	1332,7
09S06/06 E	Sklejka liściasta wodoodporna 9x2500x1250 BB/WG	szt	194,9867	143,53	27985,83
09S06/11 E	Sklejka liściasta wodoodporna 9x1525x3050 BB/WG	szt	0	0	0
09S06/12 E	Sklejka liściasta wodoodporna 9x1500x3000 BB/WG	szt	25,0123	184,94	4625,71
09S06/39 E	Sklejka liściasta wodoodporna 9x1220x2500 BB/WG	szt	0	0	0
09S06/47 E	Sklejka liściasta wodoodporna 9x1250x2440 BB/WG	szt	0	0	0
09S06/57 E	Sklejka liściasta wodoodporna 9x2150x3340 BB/WG	szt	0	0	0
09S06/75 E	Sklejka liściasta wodoodporna 9x2150x4000 BB/WG	szt	0	0	0
09S06/77 E	Sklejka liściasta wodoodporna 9x2290x4000 BB/WG	szt	0	0	0
09S07/02	Sklejka liściasta suchotrwała 9x1525x1525 CP/CP	szt	0	0	0
09S07/02 E	Sklejka liściasta wodoodporna 9x1525x1525 CP/CP	szt	0	0	0
09S07/04 E	Sklejka liściasta WD 9x2440x1220 CP/CP	szt	0	0	0
09S07/05 E	Sklejka liściasta wodoodporna 9x1250x2500 CP/CP	szt	69,9831	127,31	8909,46
09S07/06 E	Sklejka liściasta wodoodporna 9x2500x1250 CP/CP	szt	0	0	0
09S07/09 E	Sklejka liściasta wodoodporna 9x1525x2500 CP/CP	szt	0	0	0
09S07/11 E	Sklejka liściasta wodoodporna 9x1525x3050 CP/CP	szt	0	0	0
09S07/12 E	Sklejka liściasta wodoodporna 9x1500x3000 CP/CP	szt	0	0	0
09S09/03 E	Sklejka liściasta wodoodporna 9x1220x2440 WG/WG	szt	1148,9989	98,1	112720,78
09S09/03 MR	Sklejka liściasta suchotrwała 9x1220x2440 WG/WG	szt	0	0	0
09S09/04 E	Sklejka liściasta wodoodporna 9x2440x1220 WG/WG	szt	32,9959	99,4	3279,91
09S09/05 E	Sklejka liściasta wodoodporna 9x1250x2500 WG/WG	szt	41,9852	111,22	4669,78
09S09/06 E	Sklejka liściasta wodoodporna 9x2500x1250 WG/WG	szt	64,9956	107,51	6987,41
09S09/11 E	Sklejka liściasta wodoodporna 9x1525x3050 WG/WG	szt	0	0	0
09S09/12 E	Sklejka liściasta wodoodporna 9x1500x3000 WG/WG	szt	0	0	0
09S09/14 E	Sklejka liściasta wodoodporna 9x1220x3050 WG/WG	szt	0	0	0
09S09/27 E	Sklejka liściasta wodoodporna 9x2150x3850 WGE/WGE	szt	0	0	0
09S09/29 E	Sklejka liściasta wodoodporna 9x1250x3050 WG/WG	szt	0	0	0
09S09/47 E	Sklejka liściasta wodoodporna 9x1250x2440 WG/WG	szt	64,9909	99,57	6471,01
09S09/60 E	Sklejka liściasta wodoodporna 9x1250x2750 WG/WG	szt	0	0	0
09S10/02 E S2S	Sklejka liściasta wodoodporna 9x1525x1525 C/C S2S	szt	0	0	0
09S10/03 E	Sklejka liściasta wodoodporna 9x1220x2440 C/C	szt	0	0	0
09S10/03 E S2S	Sklejka liściasta wodoodporna 9x1220x2440 C/C S2S	szt	0	0	0
09S10/03 E TB	Sklejka wodoodporna bintangor/topola 9x1220x2440 C/C	szt	0	0	0
09S10/04 E	Sklejka liściasta wodoodporna 9x2440x1220 C/C	szt	0	0	0
09S10/05 E	Sklejka liściasta wodoodporna 9x1250x2500 C/C	szt	0	0	0
09S10/05 E S2S	Sklejka liściasta wodoodporna 9x1250x2500 C/C S2S	szt	349,9887	97,6	34157,34
09S10/05 E TB	Sklejka bintangor/topola 9x1250x2500 C/C	szt	0	0	0
09S10/06 CX	Sklejka iglasta wodoodporna 9x2500x1250 CX	szt	0	0	0
09S10/06 E	Sklejka liściasta wodoodporna 9x2500x1250 C/C	szt	0	0	0
09S10/06 E EP	Sklejka Elliotis Pine 9x2500x1250mm C/C	szt	0	0	0
09S10/06 E S2S	Sklejka liściasta wodoodporna 9x2500x1250 C/C S2S	szt	0	0	0
09S10/07 E S2S	Sklejka liściasta wodoodporna 9x1500x2500 C/C S2S	szt	0	0	0
09S10/11 E	Sklejka liściasta wodoodporna 9x1525x3050 C/C	szt	0	0	0
09S10/12 E	Sklejka liściasta wodoodporna 9x1500x3000 C/C	szt	0	0	0
09S10/12 E S2S	Sklejka liściasta wodoodporna 9x1500x3000 C/C szlifowana	szt	0	0	0
09S10/42 E	Sklejka liściasta wodoodporna 9x1500x600mm C/C	szt	0	0	0
09S11/03 E	Sklejka liściasta wodoodporna 9x1220x2440	szt	455,8179	61,47	28018,49
09S11/03 PQ	Sklejka liściasta wodoodporna 9x1220x2440	szt	0	0	0
09S11/03 PQ F	Sklejka liściasta foliowana 9x1220x2440	szt	0	0	0
09S11/04 E S2S	Sklejka liściasta wodoodporna 9x2440x1220 S2S	szt	16,0127	61,94	991,76
09S11/05 E	Sklejka liściasta wodoodporna 9x1250x2500	szt	0	0	0
09S11/05 PQ	Sklejka liściasta wodoodporna 9x1250x2500	szt	0	0	0
09S11/05 PQ F	Sklejka liściasta foliowana 9x1250x2500	szt	0	0	0
09S11/07 E	Sklejka liściasta wodoodporna 9x1500x2500	szt	6,0143	102,4	615,84
09S11/07 PQ	Sklejka liściasta foliowana 9x1500x2500	szt	0	0	0
09S11/07 PQ F	Sklejka liściasta foliowana 9x1500x2500	szt	0	0	0
09S11/09 PQ	Sklejka liściasta wodoodporna 9x1525x2500	szt	0	0	0
09S11/09 PQ F	Sklejka liściasta foliowana 9x1525x2500	szt	0	0	0
09S11/106 PQ F	Sklejka liściasta suchotrwała 9x1850x1220	szt	0	0	0
09S11/11 E	Sklejka liściasta wodoodporna 9x1525x3050	szt	2,0066	92,78	186,18
09S11/11 PQ	Sklejka liściasta wodoodporna 9x1525x3050	szt	0	0	0
09S11/11 PQ-F	Sklejka liściasta foliowana 9x1525x3050	szt	16,0051	83,63	1338,47
09S11/12 E	Sklejka liściasta wodoodporna 9x1500x3000	szt	0	0	0
09S11/12 PQ	Sklejka liściasta foliowana 9x1500x3000	szt	11,0124	115,13	1267,84
09S11/12 PQ F	Sklejka liściasta foliowana 9x1500x3000	szt	124,9876	70,63	8827,97
09S11/26 E	Sklejka liściasta wodoodporna 9x2150x1250	szt	43,9897	54,24	2386,08
09S11/26 E PQ	Sklejka liściasta wodoodporna 9x2150x1250	szt	0	0	0
09S11/26 PQ F	Sklejka liściasta foliowana 9x2150x1250	szt	0	0	0
09S11/29 E	Sklejka liściasta wodoodporna 9x1250x3050	szt	0	0	0
09S11/30 E S2S	Sklejka liściasta wodoodporna 9x1250x3000 S2S	szt	0	0	0
09S11/39 E PQ	Sklejka liściasta wodoodporna 9x1220x2500	szt	0	0	0
09S11/47 E	Sklejka liściasta wodoodporna 9x1250x2440	szt	1265,6093	63,09	79842,81
09S11/47 E PQ	Sklejka liściasta wodoodporna 9x1250x2440	szt	0	0	0
09S11/47 E S2S	Sklejka liściasta wodoodporna 9x1250x2440 S2S	szt	0	0	0
09S11/60 E	Sklejka liściasta wodoodporna 9x1250x2750	szt	0	0	0
09S11/64 PQ	Sklejka liściasta wodoodporna 9x1200x2400 PQ	szt	0	0	0
09S11/65 PQ	Sklejka liściasta wodoodpornaa 9x1525x2150	szt	0	0	0
09S11/69 E	Sklejka liściasta wodoodporna 9x2150x1525	szt	23,0092	67,2	1546,16
09S11/69 E PQ	Sklejka liściasta wodoodporna 9x2150x1525	szt	0	0	0
09S11/69 PQ F	Sklejka liściasta foliowana 9x2150x1525	szt	0	0	0
09S11/96 PQ	Sklejka liściasta wodoodporna 9x1850x1525	szt	0	0	0
09S11/xcut	Sklejka liściasta wodoodporna 9x500x1250 kilo	szt	0	0	0
09S12/03 F/F black	Sklejka liściasta foliowana 9x1220x2440 F/F czarna	szt	0	0	0
09S12/03 F/F grey	Sklejka liściasta foliowana 9x1220x2440 F/F szara	szt	59,9078	142,21	8519,5
09S12/05 F/F	Sklejka liściasta foliowana 9x1250x2500 F/F	szt	319,7209	136,3	43576,85
09S12/05 F/F 220	Sklejka liściasta foliowana 9x1250x2500 F/F 220 g/m2	szt	0	0	0
09S12/05 F/F black	Sklejka liściasta foliowana 9x1250x2500 F/F czarna	szt	440,7039	137,63	60655,62
09S12/05 F/F black logo	Sklejka liściasta foliowana 9x1250x2500 F/F czarna logo	szt	0	0	0
09S12/05 F/F blue	Sklejka liściasta foliowana 9x1250x2500 F/F niebieska	szt	0	0	0
09S12/05 F/F EUK	Sklejka foliowana liściasta 9x1250x2500 F/F	szt	0	0	0
09S12/05 F/F green	Sklejka liściasta foliowana 9x1250x2500 F/F green	szt	0	0	0
09S12/05 F/F grey	Sklejka liściasta foliowana 9x1250x2500 F/F szara	szt	25,7393	125,26	3224,21
09S12/05 F/F grey/d.br	Sklejka liściasta foliowana 9x1250x2500 F/F szara/ciemny brąz	szt	910,7345	161,92	147470,07
09S12/05 F/F logo	Sklejka liściasta foliowana 9x1250x2500 F/F logo	szt	0	0	0
09S12/05 F/F TB	Sklejka liściasta foliowana 9x1250x2500 F/F	szt	0	0	0
09S12/05 F/F TE	Sklejka liściasta foliowana 9x1250x2500 F/F	szt	0	0	0
09S12/05 F/F yellow	Sklejka liściasta foliowana 9x1250x2500 F/F żółta	szt	0	0	0
09S12/05 M/F	Sklejka liściasta foliowana 9x1250x2500 biała/brązowa	szt	0	0	0
09S12/05 M/M	Sklejka liściasta foliowana 9x1250x2500 M/M	szt	25,9556	142,35	3694,82
09S12/05 M/M grey	Sklejka liściasta foliowana 9x1250x2500 M/M szara	szt	0	0	0
09S12/07 F/F	Sklejka liściasta foliowana 9x1500x2500 F/F	szt	0	0	0
09S12/09 F/F grey	Sklejka liściasta foliowana 9x1525x2500 F/F szara	szt	0	0	0
09S12/09 F/F grey/d.br.	Sklejka liściasta foliowana 9x1530x2500 F/F szara/ciemny brąz	szt	131,9962	255,49	33724,03
09S12/11 F/F	Sklejka liściasta foliowana 9x1525x3050 F/F	szt	47,0119	207,34	9747,58
09S12/11 F/F black	Sklejka liściasta foliowana 9x1525x3050 F/F czarna	szt	0	0	0
09S12/11 F/F grey	Sklejka liściasta foliowana 9x1525x3050 F/F grey	szt	0	0	0
09S12/11 M/M white	Sklejka liściasta foliowana 9x1525x3050 M/M	szt	89,9592	198,37	17845,59
09S12/12 F/F	Sklejka liściasta foliowana 9x1500x3000 F/F	szt	28	201,58	5644,12
09S12/12 F/F 220	Sklejka liściasta foliowana 9x1500x3000 F/F, 220/220g/m2 FSC Mix Credit SGSCH-CPC-009690	szt	0	0	0
09S12/12 F/F black	Sklejka liściasta foliowana 9x1500x3000 F/F black	szt	0	0	0
09S12/12 F/F LOGO	Sklejka liściasta foliowana 9x1500x3000 F/F logo	szt	0	0	0
09S12/12 M/F white/d.br.	Sklejka liściasta foliowana 9x1500x3000 M/F biała/ciemny brąz	szt	0	0	0
09S12/12 M/M white	Sklejka liściasta foliowana 9x1500x3000 M/M	szt	19,0123	173,32	3295,18
09S12/14 M/M	Sklejka liściasta foliowana 9x1220x3050 M/M	szt	0	0	0
09S13/03 F/F	Sklejka liściasta foliowana 9x1220x2440 F/F	szt	0	0	0
09S13/03 F/F grey	Sklejka liściasta foliowana 9x1220x2440 F/F grey	szt	0	0	0
09S13/03 F/F II black	Sklejka liściasta foliowana 9x1220x2440 F/F czarna	szt	0	0	0
09S13/05 F/F	Sklejka liściasta foliowana 9x1250x2500 F/F	szt	464,9992	136,67	63550,12
09S13/05 F/F black	Sklejka liściasta foliowana 9x1250x2500 F/F black	szt	212,9719	106,82	22748,74
09S13/05 F/F grey/d.brown	Sklejka liściasta foliowana 9x1250x2500 F/F szara/ciemny brąz	szt	91,9822	136,83	12585,75
09S13/05 F/F LOGO	Sklejka liściasta foliowana 9x1250x2500 F/F logo	szt	0	0	0
09S13/05 M/M	Sklejka liściasta foliowana 9x1250x2500 M/M	szt	0	0	0
09S13/11 F/F	Sklejka liściasta foliowana 9x1525x3050 F/F	szt	199,981	169	33797,56
09S13/11 F/F logo	Sklejka liściasta foliowana 9x1525x3050 F/F logo	szt	0	0	0
09S13/11 M/M	Sklejka liściasta foliowana 9x1525x3050 M/M	szt	458,9875	204,71	93959,13
09S13/12 F/F	Sklejka liściasta foliowana 9x1500x3000 F/F	szt	128,9876	168,41	21723,26
09S13/12 F/F black	Sklejka liściasta foliowana 9x1500x3000 F/F czarna	szt	6	196,11	1176,68
09S13/27 F/F	Sklejka liściasta foliowana 9x2150x3850 F/F	szt	0	0	0
09S14/03 Deck-Diamond black	Sklejka liściasta antypoślizgowa 9x1220x2440 F/W Riga Deck-Diamond czarna	szt	26,9492	168,81	4549,23
09S14/03 F/W	Sklejka liściasta antypoślizgowa 9x1220x2440 F/W	szt	0	0	0
09S14/03 F/W black	Sklejka liściasta antypoślizgowa 9x1220x2440 F/W czarna	szt	25,0082	159,18	3980,83
09S14/03 F/W blue	Sklejka liściasta antypoślizgowa 9x1220x2440 F/W niebieska	szt	0	0	0
09S14/03 F/WH+	Sklejka liściasta antypoślizgowa 9x1220x2440 F/W heksa plus	szt	64,984	169,18	10994,26
09S14/03 F/WH+ black	Sklejka liściasta antypoślizgowa 9x1220x2440 F/W heksa plus czarna	szt	217,995	131,99	28773,72
09S14/03 F/WH+ grey	Sklejka liściasta antypoślizgowa 9x1220x2440 F/W heksa plus szara	szt	0	0	0
09S14/03 F/WH+ grey/d.br.	Sklejka liściasta antypoślizgowa 9x1220x2440 F/W heksa plus szara/ciemny brąz	szt	62,5548	129,2	8082,31
09S14/05 F/W	Sklejka liściasta antypoślizgowa 9x1250x2500 F/W	szt	131,3063	127,45	16735,43
09S14/05 F/W black	Sklejka liściasta antypoślizgowa 9x1250x2500 F/W czarna	szt	0	0	0
09S14/05 F/W DIAMOND black	Sklejka liściasta antypoślizgowa 9x1250x2500 F/W Diamond czarna	szt	0	0	0
09S14/05 F/W F	Sklejka liściasta antypoślizgowa 9x1250x2500 F/W	szt	0	0	0
09S14/05 F/W grey	Sklejka liściasta antypoślizgowa 9x1250x2500 F/W szara	szt	30,0311	165,93	4983,04
09S14/05 F/W H+ black/d.br	Sklejka liściasta antypoślizgowa 9x1250x2500 F/W H+ czarna/ciemny brąz	szt	0	0	0
09S14/05 F/W SM black/d.br	sklejka liściasta WD, antypoślizgowa Smooth Mesh 9x1250x2500 black/d.br	szt	0	0	0
09S14/05 F/W SMOOTH MESH black 120	Sklejka liściasta antypoślizgowa 9x1250x2500 F/W Smooth Mesh czarna	szt	98,8728	147,13	14547,28
09S14/05 F/W yell.	Sklejka liściasta antypoślizgowa 9x1250x2500 F/W żółta	szt	0	0	0
09S14/05 F/WH black	Sklejka liściasta antypoślizgowa 9x1250x2500 F/W heksa czarna	szt	0	0	0
09S14/05 F/WH black/d.br.	Sklejka liściasta antypoślizgowa 9x1250x2500 F/W heksa czarna/ciemny brąz	szt	141,9556	163,91	23267,83
09S14/05 F/WH+	Sklejka liściasta antypoślizgowa 9x1250x2500 F/W heksa plus	szt	191,4965	148,58	28451,62
09S14/05 F/WH+ black	Sklejka liściasta antypoślizgowa 9x1250x2500 F/W heksa plus czarna	szt	323,924	139,76	45271,26
09S14/05 F/WH+ grey	Sklejka liściasta antypoślizgowa 9x1250x2500 F/W heksa plus szara	szt	84,0178	150,46	12641,5
09S14/05 F/WH+ grey/d.br	Sklejka liściasta antypoślizgowa 9x1250x2500 F/W heksa plus szara / brąz	szt	0	0	0
09S14/07 F/W	Sklejka liściasta antypoślizgowa 9x1500x2500 F/W	szt	0	0	0
09S14/07 F/WH+ black	Sklejka liściasta antypoślizgowa 9x1500x2500 F/W heksa plus czarna	szt	20	152,53	3050,56
09S14/07 F/WH+ grey	Sklejka liściasta antypoślizgowa 9x1500x2500 F/W heksa plus szara	szt	4,9476	197,44	976,87
09S14/09 F/W	Sklejka liściasta antypoślizgowa 9x1525x2500 F/W	szt	222,0091	174,43	38725,29
09S14/09 F/W H+	Sklejka liściasta antypoślizgowa 9x1525x2500 F/W	szt	0	0	0
09S14/09 F/WH+ black	Sklejka liściasta antypoślizgowa 9x1525x2500 F/W heksa plus black	szt	0	0	0
09S14/09 F/WH+ grey/d.br.	Sklejka liściasta antypoślizgowa 9x1525x2500 Heksa Plus szara/brązowa	szt	0	0	0
